@context,@type,name,image,url,price,bedrooms,bathrooms,size,property_type,address.@type,address.streetAddress,address.addressLocality,address.postalCode,address.addressRegion,geo.@type,geo.name,geo.latitude,geo.longitude
http://schema.org,SingleFamilyResidence,"1850 Comox St #2202, Vancouver, BC V6G 1R3",https://static.ojohosts.ca/p/1007/R2852578_0_3zF7VR_p.jpeg,https://www.houseful.ca/vancouver-bc/1850-comox-st-2202-vancouver-bc-v6g-1r3/pid_9nyexqwrsa/,"$360,000",1,1,600,Single family,PostalAddress,1850 Comox St #2202,Vancouver,V6G 1R3,BC,GeoCoordinates,"1850 Comox St #2202, Vancouver, BC V6G 1R3",49.289054,-123.140905
http://schema.org,SingleFamilyResidence,"4412 West 4th Avenue, Vancouver, BC V6R 1P9",https://static.ojohosts.ca/p/1007/R2852604_0_U77AYU_p.jpeg,https://www.houseful.ca/vancouver-bc/4412-west-4th-avenue-vancouver-bc-v6r-1p9/pid_ujchl560jt/,"$4,188,000",3,1,"2,172",Single family,PostalAddress,4412 West 4th Avenue,Vancouver,V6R 1P9,BC,GeoCoordinates,"4412 West 4th Avenue, Vancouver, BC V6R 1P9",49.268773,-123.206289
http://schema.org,SingleFamilyResidence,"323 Jervis St #607, Vancouver, BC V6C 3P8",https://static.ojohosts.ca/p/1007/R2852565_0_y2jza6_p.jpeg,https://www.houseful.ca/vancouver-bc/323-jervis-st-607-vancouver-bc-v6c-3p8/pid_o6wffkm4zy/,"$2,550,000",2,2,"1,235",Single family,PostalAddress,323 Jervis St #607,Vancouver,V6C 3P8,BC,GeoCoordinates,"323 Jervis St #607, Vancouver, BC V6C 3P8",49.290605,-123.123917
http://schema.org,SingleFamilyResidence,"810 Hawks Avenue, Vancouver, BC V6A 3J4",https://static.ojohosts.ca/p/1007/R2852594_0_z7zznq_p.jpeg,https://www.houseful.ca/vancouver-bc/810-hawks-avenue-vancouver-bc-v6a-3j4/pid_1clllo6eu2/,"$1,180,000",2,2,"1,233",Single family,PostalAddress,810 Hawks Avenue,Vancouver,V6A 3J4,BC,GeoCoordinates,"810 Hawks Avenue, Vancouver, BC V6A 3J4",49.277124,-123.087205
http://schema.org,SingleFamilyResidence,"528 W King Edward Ave #206, Vancouver, BC V5Z 2C3",https://static.ojohosts.ca/p/1007/R2852557_0_EEzF2A_p.jpeg,https://www.houseful.ca/vancouver-bc/528-w-king-edward-ave-206-vancouver-bc-v5z-2c3/pid_sqd3h0bwey/,"$858,000",1,1,632,Single family,PostalAddress,528 W King Edward Ave #206,Vancouver,V5Z 2C3,BC,GeoCoordinates,"528 W King Edward Ave #206, Vancouver, BC V5Z 2C3",49.248794,-123.116684
http://schema.org,SingleFamilyResidence,"550 Taylor St #901, Vancouver, BC V6B 1R1",https://static.ojohosts.ca/p/1007/R2852598_0_eqMyzv_p.jpeg,https://www.houseful.ca/vancouver-bc/550-taylor-st-901-vancouver-bc-v6b-1r1/pid_v37etkd27x/,"$599,000",1,1,571,Single family,PostalAddress,550 Taylor St #901,Vancouver,V6B 1R1,BC,GeoCoordinates,"550 Taylor St #901, Vancouver, BC V6B 1R1",49.279811,-123.105642
http://schema.org,SingleFamilyResidence,"4411 West 4th Avenue, Vancouver, BC V6R 1P9",https://static.ojohosts.ca/p/1007/R2852601_0_UBrIYU_p.jpeg,https://www.houseful.ca/vancouver-bc/4411-west-4th-avenue-vancouver-bc-v6r-1p9/pid_5dos61fqh2/,"$4,188,000",3,1,"2,172",Single family,PostalAddress,4411 West 4th Avenue,Vancouver,V6R 1P9,BC,GeoCoordinates,"4411 West 4th Avenue, Vancouver, BC V6R 1P9",49.26921,-123.206363
http://schema.org,SingleFamilyResidence,"5380 Oben St #1701, Vancouver, BC V5R 6H7",https://static.ojohosts.ca/p/1007/R2852518_0_r2vv2r_p.jpeg,https://www.houseful.ca/vancouver-bc/5380-oben-st-1701-vancouver-bc-v5r-6h7/pid_3t3rlll8rm/,"$499,000",1,1,572,Single family,PostalAddress,5380 Oben St #1701,Vancouver,V5R 6H7,BC,GeoCoordinates,"5380 Oben St #1701, Vancouver, BC V5R 6H7",49.235064,-123.02646
http://schema.org,SingleFamilyResidence,"433 SW Marine Dr #2109, Vancouver, BC V5X 0H5",https://static.ojohosts.ca/p/1007/R2852531_0_yqFN2A_p.jpeg,https://www.houseful.ca/vancouver-bc/433-sw-marine-dr-2109-vancouver-bc-v5x-0h5/pid_4wak1fdkzt/,"$958,000",2,2,758,Single family,PostalAddress,433 SW Marine Dr #2109,Vancouver,V5X 0H5,BC,GeoCoordinates,"433 SW Marine Dr #2109, Vancouver, BC V5X 0H5",49.211359,-123.115187
http://schema.org,SingleFamilyResidence,"528 W King Edward Ave #213, Vancouver, BC V5Z 2C3",https://static.ojohosts.ca/p/1007/R2852555_0_EEzF2A_p.jpeg,https://www.houseful.ca/vancouver-bc/528-w-king-edward-ave-213-vancouver-bc-v5z-2c3/pid_gexf0p5wkq/,"$699,000",1,1,550,Single family,PostalAddress,528 W King Edward Ave #213,Vancouver,V5Z 2C3,BC,GeoCoordinates,"528 W King Edward Ave #213, Vancouver, BC V5Z 2C3",49.248794,-123.116684
http://schema.org,SingleFamilyResidence,"430 East 63rd Avenue, Vancouver, BC V5X 2K2",https://static.ojohosts.ca/p/1007/R2852537_0_jIvfqi_p.jpeg,https://www.houseful.ca/vancouver-bc/430-east-63rd-avenue-vancouver-bc-v5x-2k2/pid_w75o05ktdu/,"$2,299,000",4,3,"3,302",Single family,PostalAddress,430 East 63rd Avenue,Vancouver,V5X 2K2,BC,GeoCoordinates,"430 East 63rd Avenue, Vancouver, BC V5X 2K2",49.213145,-123.097253
http://schema.org,SingleFamilyResidence,"2168 Franklin Street, Vancouver, BC V5L 1R5",https://static.ojohosts.ca/p/1007/R2852554_0_AQjz6U_p.jpeg,https://www.houseful.ca/vancouver-bc/2168-franklin-street-vancouver-bc-v5l-1r5/pid_tsxy04gbft/,"$1,268,000",3,2,"1,229",Single family,PostalAddress,2168 Franklin Street,Vancouver,V5L 1R5,BC,GeoCoordinates,"2168 Franklin Street, Vancouver, BC V5L 1R5",49.281945,-123.060363
http://schema.org,SingleFamilyResidence,"4696 W 10th Ave #104, Vancouver, BC V6R 2J5",https://static.ojohosts.ca/p/1007/R2852519_0_FJFVaJ_p.jpeg,https://www.houseful.ca/vancouver-bc/4696-w-10th-ave-104-vancouver-bc-v6r-2j5/pid_1o8z8p5aol/,"$1,390,000",2,2,"1,301",Single family,PostalAddress,4696 W 10th Ave #104,Vancouver,V6R 2J5,BC,GeoCoordinates,"4696 W 10th Ave #104, Vancouver, BC V6R 2J5",49.263636,-123.214933
http://schema.org,SingleFamilyResidence,"2311 Yew Street, Vancouver, BC V6K 3H1",https://static.ojohosts.ca/p/1007/R2852464_0_EV2qmv_t.jpeg,https://www.houseful.ca/vancouver-bc/2311-yew-street-vancouver-bc-v6k-3h1/pid_ta5v1rkt17/,"$1,948,000",2,1,"1,750",Single family,PostalAddress,2311 Yew Street,Vancouver,V6K 3H1,BC,GeoCoordinates,"2311 Yew Street, Vancouver, BC V6K 3H1",49.265375,-123.155529
http://schema.org,SingleFamilyResidence,"518 Moberly Rd #906, Vancouver, BC V5Z 4G3",https://static.ojohosts.ca/p/1007/R2852500_0_aZIVmI_t.jpeg,https://www.houseful.ca/vancouver-bc/518-moberly-rd-906-vancouver-bc-v5z-4g3/pid_sw2ky51vww/,"$2,499,000",3,2,"2,004",Single family,PostalAddress,518 Moberly Rd #906,Vancouver,V5Z 4G3,BC,GeoCoordinates,"518 Moberly Rd #906, Vancouver, BC V5Z 4G3",49.268061,-123.116884
http://schema.org,SingleFamilyResidence,"4015 West 13th Avenue, Vancouver, BC V6R 2T3",https://static.ojohosts.ca/p/1007/R2852450_0_N6EzAU_p.jpeg,https://www.houseful.ca/vancouver-bc/4015-west-13th-avenue-vancouver-bc-v6r-2t3/pid_a48q49sb35/,"$3,933,000",4,4,"3,003",Single family,PostalAddress,4015 West 13th Avenue,Vancouver,V6R 2T3,BC,GeoCoordinates,"4015 West 13th Avenue, Vancouver, BC V6R 2T3",49.261087,-123.194515
http://schema.org,SingleFamilyResidence,"1833 Crowe St #902, Vancouver, BC V5Y 0A2",https://static.ojohosts.ca/p/1007/R2852443_0_QfQyiZ_p.jpeg,https://www.houseful.ca/vancouver-bc/1833-crowe-st-902-vancouver-bc-v5y-0a2/pid_e8x1kw2vqq/,"$985,000",2,—,877,Single family,PostalAddress,1833 Crowe St #902,Vancouver,V5Y 0A2,BC,GeoCoordinates,"1833 Crowe St #902, Vancouver, BC V5Y 0A2",49.268744,-123.11241
http://schema.org,SingleFamilyResidence,"5275 Granville Street, Vancouver, BC V6M 3B9",https://static.ojohosts.ca/p/1007/R2852484_0_ZebN3M_p.jpeg,https://www.houseful.ca/vancouver-bc/5275-granville-street-vancouver-bc-v6m-3b9/pid_xg8ywaj2t7/,"$7,498,000",5,5,"6,040",Single family,PostalAddress,5275 Granville Street,Vancouver,V6M 3B9,BC,GeoCoordinates,"5275 Granville Street, Vancouver, BC V6M 3B9",49.238404,-123.139895
http://schema.org,SingleFamilyResidence,"3663 Crowley Dr #111, Vancouver, BC V5R 6H4",https://static.ojohosts.ca/p/1007/R2852453_0_AJ2mif_p.jpeg,https://www.houseful.ca/vancouver-bc/3663-crowley-dr-111-vancouver-bc-v5r-6h4/pid_cgeqsdrp42/,"$618,800",1,1,689,Single family,PostalAddress,3663 Crowley Dr #111,Vancouver,V5R 6H4,BC,GeoCoordinates,"3663 Crowley Dr #111, Vancouver, BC V5R 6H4",49.235396,-123.027105
http://schema.org,SingleFamilyResidence,"6812 Arbutus Street, Vancouver, BC V6P 5S7",https://static.ojohosts.ca/p/1007/R2852485_0_mmVfiI_p.jpeg,https://www.houseful.ca/vancouver-bc/6812-arbutus-street-vancouver-bc-v6p-5s7/pid_khnrmbjql3/,"$6,550,000",4,4,"4,129",Single family,PostalAddress,6812 Arbutus Street,Vancouver,V6P 5S7,BC,GeoCoordinates,"6812 Arbutus Street, Vancouver, BC V6P 5S7",49.223705,-123.154748
http://schema.org,SingleFamilyResidence,"6216 Knight Street, Vancouver, BC V5P 2V8",https://static.ojohosts.ca/p/1006/R2852541_0_EjEaIY_p.jpeg,https://www.houseful.ca/vancouver-bc/6216-knight-street-vancouver-bc-v5p-2v8/pid_tv0qkr79el/,"$1,899,999",6,3,"2,816",Single family,PostalAddress,6216 Knight Street,Vancouver,V5P 2V8,BC,GeoCoordinates,"6216 Knight Street, Vancouver, BC V5P 2V8",49.228016,-123.076858
http://schema.org,SingleFamilyResidence,"5588 Holland Street, Vancouver, BC V6N 2A8",https://static.ojohosts.ca/p/1006/R2852524_0_QJyRVi_p.jpeg,https://www.houseful.ca/vancouver-bc/5588-holland-street-vancouver-bc-v6n-2a8/pid_uhceq01oux/,"$5,970,000",6,6,"4,435",Single family,PostalAddress,5588 Holland Street,Vancouver,V6N 2A8,BC,GeoCoordinates,"5588 Holland Street, Vancouver, BC V6N 2A8",49.235736,-123.191986
http://schema.org,SingleFamilyResidence,"76 East 21st Avenue, Vancouver, BC V5V 1P5",https://static.ojohosts.ca/p/1006/R2852487_0_amrQzf_p.jpeg,https://www.houseful.ca/vancouver-bc/76-east-21st-avenue-vancouver-bc-v5v-1p5/pid_8toe7bwll5/,"$2,898,800",5,3,"2,450",Single family,PostalAddress,76 East 21st Avenue,Vancouver,V5V 1P5,BC,GeoCoordinates,"76 East 21st Avenue, Vancouver, BC V5V 1P5",49.251652,-123.103392
http://schema.org,SingleFamilyResidence,"3056 West 14th Avenue, Vancouver, BC V6K 2X8",https://static.ojohosts.ca/p/1007/R2852409_0_m6bURR_p.jpeg,https://www.houseful.ca/vancouver-bc/3056-west-14th-avenue-vancouver-bc-v6k-2x8/pid_knfdgbkgys/,"$2,988,000",3,3,"2,412",Single family,PostalAddress,3056 West 14th Avenue,Vancouver,V6K 2X8,BC,GeoCoordinates,"3056 West 14th Avenue, Vancouver, BC V6K 2X8",49.259432,-123.173422
http://schema.org,SingleFamilyResidence,"60 West 1st Avenue, Vancouver, BC V5Y 0K4",https://static.ojohosts.ca/p/1007/R2852373_0_JuUVVm_p.jpeg,https://www.houseful.ca/vancouver-bc/60-west-1st-avenue-vancouver-bc-v5y-0k4/pid_iv0qul4ozn/,"$1,099,000",3,3,"1,097",Single family,PostalAddress,60 West 1st Avenue,Vancouver,V5Y 0K4,BC,GeoCoordinates,"60 West 1st Avenue, Vancouver, BC V5Y 0K4",49.269987,-123.105202
http://schema.org,SingleFamilyResidence,"1761 Drummond Drive, Vancouver, BC V6T 1B7",https://static.ojohosts.ca/p/1006/R2852456_0_JyUJfQ_p.jpeg,https://www.houseful.ca/vancouver-bc/1761-drummond-drive-vancouver-bc-v6t-1b7/pid_i54cap6g7b/,"$11,500,000",5,6,"6,943",Single family,PostalAddress,1761 Drummond Drive,Vancouver,V6T 1B7,BC,GeoCoordinates,"1761 Drummond Drive, Vancouver, BC V6T 1B7",49.271566,-123.222292
http://schema.org,SingleFamilyResidence,"538 Union Street, Vancouver, BC V6A 2B8",https://static.ojohosts.ca/p/1006/R2852441_0_Mz32Uy_p.jpeg,https://www.houseful.ca/vancouver-bc/538-union-street-vancouver-bc-v6a-2b8/pid_uhkmcnj56m/,"$1,799,000",7,6,"2,682",Single family,PostalAddress,538 Union Street,Vancouver,V6A 2B8,BC,GeoCoordinates,"538 Union Street, Vancouver, BC V6A 2B8",49.27737,-123.092685
http://schema.org,SingleFamilyResidence,"1126 Wolfe Avenue, Vancouver, BC V6H 1V8",https://static.ojohosts.ca/p/1006/R2852420_0_ENrJvV_p.jpeg,https://www.houseful.ca/vancouver-bc/1126-wolfe-avenue-vancouver-bc-v6h-1v8/pid_xr5d5si2cx/,"$24,880,000",6,8,"11,019",Single family,PostalAddress,1126 Wolfe Avenue,Vancouver,V6H 1V8,BC,GeoCoordinates,"1126 Wolfe Avenue, Vancouver, BC V6H 1V8",49.255774,-123.130867
http://schema.org,SingleFamilyResidence,"3448 East Pender Street, Vancouver, BC V5K 2E1",https://static.ojohosts.ca/p/1006/R2852360_0_nm3jYn_p.jpeg,https://www.houseful.ca/vancouver-bc/3448-east-pender-street-vancouver-bc-v5k-2e1/pid_y95oxcxit0/,"$1,998,000",3,2,"1,643",Single family,PostalAddress,3448 East Pender Street,Vancouver,V5K 2E1,BC,GeoCoordinates,"3448 East Pender Street, Vancouver, BC V5K 2E1",49.279962,-123.029747
http://schema.org,SingleFamilyResidence,"1768 Cook St #1307, Vancouver, BC V5Y 0N3",https://static.ojohosts.ca/p/1007/R2852126_0_jmRI3V_t.jpeg,https://www.houseful.ca/vancouver-bc/1768-cook-st-1307-vancouver-bc-v5y-0n3/pid_83zh0pbcq1/,"$1,749,800",2,2,988,Single family,PostalAddress,1768 Cook St #1307,Vancouver,V5Y 0N3,BC,GeoCoordinates,"1768 Cook St #1307, Vancouver, BC V5Y 0N3",49.269547,-123.110062
http://schema.org,SingleFamilyResidence,"1280 Richards St #702, Vancouver, BC V6B 1S2",https://static.ojohosts.ca/p/1007/R2852309_0_yj6ARE_p.jpeg,https://www.houseful.ca/vancouver-bc/1280-richards-st-702-vancouver-bc-v6b-1s2/pid_3ar9q5u4fs/,"$1,788,000",1,2,"1,373",Single family,PostalAddress,1280 Richards St #702,Vancouver,V6B 1S2,BC,GeoCoordinates,"1280 Richards St #702, Vancouver, BC V6B 1S2",49.275073,-123.125177
http://schema.org,SingleFamilyResidence,"1957 West 62nd Avenue, Vancouver, BC V6P 2G5",https://static.ojohosts.ca/p/1007/R2852327_0_vN7IuN_p.jpeg,https://www.houseful.ca/vancouver-bc/1957-west-62nd-avenue-vancouver-bc-v6p-2g5/pid_oqisoqo4p4/,"$4,698,000",7,6,"4,206",Single family,PostalAddress,1957 West 62nd Avenue,Vancouver,V6P 2G5,BC,GeoCoordinates,"1957 West 62nd Avenue, Vancouver, BC V6P 2G5",49.215347,-123.152175
http://schema.org,SingleFamilyResidence,"1133 Hornby St #1608, Vancouver, BC V6Z 1W1",https://static.ojohosts.ca/p/1007/R2852273_0_yJFFnF_p.jpeg,https://www.houseful.ca/vancouver-bc/1133-hornby-st-1608-vancouver-bc-v6z-1w1/pid_6hgi6wqb5e/,"$798,000",1,1,654,Single family,PostalAddress,1133 Hornby St #1608,Vancouver,V6Z 1W1,BC,GeoCoordinates,"1133 Hornby St #1608, Vancouver, BC V6Z 1W1",49.279234,-123.127469
http://schema.org,SingleFamilyResidence,"1295 Richards Street #ph3, Vancouver, BC V6B 1B7",https://static.ojohosts.ca/p/1007/R2852275_0_jMJBQQ_t.jpeg,https://www.houseful.ca/vancouver-bc/1295-richards-street-ph3-vancouver-bc-v6b-1b7/pid_g05v87tko8/,"$1,274,900",2,2,904,Single family,PostalAddress,1295 Richards Street #ph3,Vancouver,V6B 1B7,BC,GeoCoordinates,"1295 Richards Street #ph3, Vancouver, BC V6B 1B7",49.275108,-123.125724
http://schema.org,SingleFamilyResidence,"555 Abbott St #610, Vancouver, BC V6B 6B8",https://static.ojohosts.ca/p/1007/R2852286_0_EJeyfv_t.jpeg,https://www.houseful.ca/vancouver-bc/555-abbott-st-610-vancouver-bc-v6b-6b8/pid_f98426i8xz/,"$850,000",2,1,840,Single family,PostalAddress,555 Abbott St #610,Vancouver,V6B 6B8,BC,GeoCoordinates,"555 Abbott St #610, Vancouver, BC V6B 6B8",49.280167,-123.107934
http://schema.org,SingleFamilyResidence,"433 SW Marine Dr #706, Vancouver, BC V5X 0H5",https://static.ojohosts.ca/p/1007/R2852259_0_Vr3UJR_t.jpeg,https://www.houseful.ca/vancouver-bc/433-sw-marine-dr-706-vancouver-bc-v5x-0h5/pid_4wdd5gb4t9/,"$738,000",1,1,578,Single family,PostalAddress,433 SW Marine Dr #706,Vancouver,V5X 0H5,BC,GeoCoordinates,"433 SW Marine Dr #706, Vancouver, BC V5X 0H5",49.211345,-123.115167
http://schema.org,SingleFamilyResidence,"1616 East 22nd Avenue, Vancouver, BC V5N 2P4",https://static.ojohosts.ca/p/1007/R2852299_0_ViuBb6_p.jpeg,https://www.houseful.ca/vancouver-bc/1616-east-22nd-avenue-vancouver-bc-v5n-2p4/pid_zza608uvz7/,"$1,980,000",5,5,"3,002",Single family,PostalAddress,1616 East 22nd Avenue,Vancouver,V5N 2P4,BC,GeoCoordinates,"1616 East 22nd Avenue, Vancouver, BC V5N 2P4",49.250166,-123.070922
http://schema.org,SingleFamilyResidence,"3108 West 31st Avenue, Vancouver, BC V6L 2A6",https://static.ojohosts.ca/p/1007/R2852306_0_mNYnm7_t.jpeg,https://www.houseful.ca/vancouver-bc/3108-west-31st-avenue-vancouver-bc-v6l-2a6/pid_8jvql2jx95/,"$6,998,000",7,7,"4,723",Single family,PostalAddress,3108 West 31st Avenue,Vancouver,V6L 2A6,BC,GeoCoordinates,"3108 West 31st Avenue, Vancouver, BC V6L 2A6",49.243976,-123.174474
http://schema.org,SingleFamilyResidence,"2246 East 40th Avenue, Vancouver, BC V5P 1J5",https://ojohomes-static.prod.ojocore.ca/508e0359/images/nophoto_latest.jpg,https://www.houseful.ca/vancouver-bc/2246-east-40th-avenue-vancouver-bc-v5p-1j5/pid_wuaeoqpkwm/,"$2,088,000",4,2,"1,748",Single family,PostalAddress,2246 East 40th Avenue,Vancouver,V5P 1J5,BC,GeoCoordinates,"2246 East 40th Avenue, Vancouver, BC V5P 1J5",49.233692,-123.060745
http://schema.org,SingleFamilyResidence,"5092 Chambers Street, Vancouver, BC V5R 3L9",https://ojohomes-static.prod.ojocore.ca/508e0359/images/nophoto_latest.jpg,https://www.houseful.ca/vancouver-bc/5092-chambers-street-vancouver-bc-v5r-3l9/pid_y5thnz41av/,"$1,099,900",4,2,"1,171",Single family,PostalAddress,5092 Chambers Street,Vancouver,V5R 3L9,BC,GeoCoordinates,"5092 Chambers Street, Vancouver, BC V5R 3L9",49.238163,-123.05272
http://schema.org,SingleFamilyResidence,"3262 Clive Avenue, Vancouver, BC V5R 4V2",https://ojohomes-static.prod.ojocore.ca/508e0359/images/nophoto_latest.jpg,https://www.houseful.ca/vancouver-bc/3262-clive-avenue-vancouver-bc-v5r-4v2/pid_5n0s6w00av/,"$3,100,000",—,—,"2,193",Single family,PostalAddress,3262 Clive Avenue,Vancouver,V5R 4V2,BC,GeoCoordinates,"3262 Clive Avenue, Vancouver, BC V5R 4V2",49.239148,-123.036081
http://schema.org,SingleFamilyResidence,"4482 Brakenridge Street, Vancouver, BC V6L 2H2",https://ojohomes-static.prod.ojocore.ca/508e0359/images/nophoto_latest.jpg,https://www.houseful.ca/vancouver-bc/4482-brakenridge-street-vancouver-bc-v6l-2h2/pid_uvrytjuj17/,"$5,980,000",6,7,"4,614",Single family,PostalAddress,4482 Brakenridge Street,Vancouver,V6L 2H2,BC,GeoCoordinates,"4482 Brakenridge Street, Vancouver, BC V6L 2H2",49.246277,-123.159393
http://schema.org,SingleFamilyResidence,"4150 Atlin Street, Vancouver, BC V5R 2B9",https://ojohomes-static.prod.ojocore.ca/508e0359/images/nophoto_latest.jpg,https://www.houseful.ca/vancouver-bc/4150-atlin-street-vancouver-bc-v5r-2b9/pid_pgfymzvcaz/,"$2,388,000",5,5,"3,199",Single family,PostalAddress,4150 Atlin Street,Vancouver,V5R 2B9,BC,GeoCoordinates,"4150 Atlin Street, Vancouver, BC V5R 2B9",49.247683,-123.045637
http://schema.org,SingleFamilyResidence,"4121 West 13th Avenue, Vancouver, BC V6R 2T5",https://ojohomes-static.prod.ojocore.ca/508e0359/images/nophoto_latest.jpg,https://www.houseful.ca/vancouver-bc/4121-west-13th-avenue-vancouver-bc-v6r-2t5/pid_r6d5np8iam/,"$3,598,000",3,4,"2,422",Single family,PostalAddress,4121 West 13th Avenue,Vancouver,V6R 2T5,BC,GeoCoordinates,"4121 West 13th Avenue, Vancouver, BC V6R 2T5",49.261128,-123.197704
http://schema.org,SingleFamilyResidence,"128 W Cordova St #2608, Vancouver, BC V6B 0E6",https://ojohomes-static.prod.ojocore.ca/508e0359/images/nophoto_latest.jpg,https://www.houseful.ca/vancouver-bc/128-w-cordova-st-2608-vancouver-bc-v6b-0e6/pid_h5ghfge7j5/,"$722,000",1,1,745,Single family,PostalAddress,128 W Cordova St #2608,Vancouver,V6B 0E6,BC,GeoCoordinates,"128 W Cordova St #2608, Vancouver, BC V6B 0E6",49.282975,-123.108084
http://schema.org,SingleFamilyResidence,"4288 Musqueam Drive, Vancouver, BC V6N 3R7",https://static.ojohosts.ca/p/1007/R2852304_0_N66BFE_p.jpeg,https://www.houseful.ca/vancouver-bc/4288-musqueam-drive-vancouver-bc-v6n-3r7/pid_9yxhxj0mwr/,"$1,848,000",3,2,"2,062",Single family,PostalAddress,4288 Musqueam Drive,Vancouver,V6N 3R7,BC,GeoCoordinates,"4288 Musqueam Drive, Vancouver, BC V6N 3R7",49.229392,-123.202603
http://schema.org,SingleFamilyResidence,"1133 Homer St #1208, Vancouver, BC V6B 0B1",https://static.ojohosts.ca/p/1007/R2852260_0_B6BEva_t.jpeg,https://www.houseful.ca/vancouver-bc/1133-homer-st-1208-vancouver-bc-v6b-0b1/pid_pid0hh8m81/,"$629,800",1,1,551,Single family,PostalAddress,1133 Homer St #1208,Vancouver,V6B 0B1,BC,GeoCoordinates,"1133 Homer St #1208, Vancouver, BC V6B 0B1",49.275974,-123.122486
http://schema.org,SingleFamilyResidence,"5830 Alma Street, Vancouver, BC V6N 1Y4",https://static.ojohosts.ca/p/1007/R2852283_0_Qr7YEe_t.jpeg,https://www.houseful.ca/vancouver-bc/5830-alma-street-vancouver-bc-v6n-1y4/pid_fhbe8z52tj/,"$3,999,000",6,5,"3,964",Single family,PostalAddress,5830 Alma Street,Vancouver,V6N 1Y4,BC,GeoCoordinates,"5830 Alma Street, Vancouver, BC V6N 1Y4",49.233505,-123.186551
http://schema.org,SingleFamilyResidence,"833 Seymour St #504, Vancouver, BC V6B 0G4",https://static.ojohosts.ca/p/1007/R2852182_0_ninvbV_t.jpeg,https://www.houseful.ca/vancouver-bc/833-seymour-st-504-vancouver-bc-v6b-0g4/pid_xna7acbqo5/,"$968,800",2,2,"1,013",Single family,PostalAddress,833 Seymour St #504,Vancouver,V6B 0G4,BC,GeoCoordinates,"833 Seymour St #504, Vancouver, BC V6B 0G4",49.280441,-123.119633
http://schema.org,SingleFamilyResidence,"2505 Charles Street, Vancouver, BC V5K 3A2",https://static.ojohosts.ca/p/1006/R2852325_0_ZAe3vV_p.jpeg,https://www.houseful.ca/vancouver-bc/2505-charles-street-vancouver-bc-v5k-3a2/pid_yrnqhj77nm/,"$2,160,000",5,4,"1,994",Single family,PostalAddress,2505 Charles Street,Vancouver,V5K 3A2,BC,GeoCoordinates,"2505 Charles Street, Vancouver, BC V5K 3A2",49.273488,-123.054466
http://schema.org,SingleFamilyResidence,"4857 Lanark Street, Vancouver, BC V5N 3S1",https://static.ojohosts.ca/p/1006/R2852323_0_AzzMMu_p.jpeg,https://www.houseful.ca/vancouver-bc/4857-lanark-street-vancouver-bc-v5n-3s1/pid_fij3nzzjgw/,"$1,728,000",3,4,"1,558",Single family,PostalAddress,4857 Lanark Street,Vancouver,V5N 3S1,BC,GeoCoordinates,"4857 Lanark Street, Vancouver, BC V5N 3S1",49.240835,-123.07522
http://schema.org,SingleFamilyResidence,"4552 Inverness Street, Vancouver, BC V5V 4X4",https://static.ojohosts.ca/p/1006/R2852293_0_BQBENe_p.jpeg,https://www.houseful.ca/vancouver-bc/4552-inverness-street-vancouver-bc-v5v-4x4/pid_ddi98sbl31/,"$1,668,000",3,3,"1,377",Single family,PostalAddress,4552 Inverness Street,Vancouver,V5V 4X4,BC,GeoCoordinates,"4552 Inverness Street, Vancouver, BC V5V 4X4",49.243873,-123.079857
http://schema.org,SingleFamilyResidence,"2175 Salal Dr #157, Vancouver, BC V6K 4V2",https://static.ojohosts.ca/p/1007/R2852187_0_i2iVfE_p.jpeg,https://www.houseful.ca/vancouver-bc/2175-salal-dr-157-vancouver-bc-v6k-4v2/pid_j53dqu79wm/,"$1,198,000",2,2,812,Single family,PostalAddress,2175 Salal Dr #157,Vancouver,V6K 4V2,BC,GeoCoordinates,"2175 Salal Dr #157, Vancouver, BC V6K 4V2",49.261714,-123.154505
